CODIGO,ATIVIDADE,ESCORE,RACIONAL
7719501,LOCACAO EMBARCACAO S/TRIPULACAO EXCETO PARA FINS RECREATIVOS,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
7719502,LOCACAO DE AERONAVES SEM TRIPULACAO,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
7719599,LOCACAO OUTROS MEIOS TRANS NAO ESPECI ANTERIORMENTE SEM CONDUTOR,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
7721700,ALUGUEL DE EQUIPAMENTOS RECREATIVOS E ESPORTIVOS,10,Risco remoto de envolvimento com atividades ilIcitas
7722500,"ALUGUEL DE FITAS DE VIDEO, DVDS E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
7723300,"ALUGUEL DE OBJETOS DO VESTUARIO, JOIAS E ACESSORIOS",10,Risco remoto de envolvimento com atividades ilIcitas
7729200,ALUGUEL OBJETO PESSOAL E DOMESTICO NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
7729201,ALUGUEL DE APARELHOS DE JOGOS ELETRONICOS,10,Risco remoto de envolvimento com atividades ilIcitas
7729202,ALUGUEL MOVEL UTENSI APAR USO DOMESTICO PESSOAL INSTRUM MUSCAL,10,Risco remoto de envolvimento com atividades ilIcitas
7729203,ALUGUEL DE MATERIAL MEDICO,10,Risco remoto de envolvimento com atividades ilIcitas
7729299,ALUGUEL OUTRO OBJETO PESSOAL DOMESTICO NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
7731400,ALUGUEL DE MAQUINAS E EQUIPAMENTOS AGRICOLAS SEM OPERADOR,10,Risco remoto de envolvimento com atividades ilIcitas
7732200,ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA CONSTRUCAO SEM OPERADOR,10,Risco remoto de envolvimento com atividades ilIcitas
7732201,"ALUGUEL DE MAQ EQUIP P/CONSTRUCAO SEM OPERADOR, EXCETO ANDAIMES",10,Risco remoto de envolvimento com atividades ilIcitas
7732202,ALUGUEL DE ANDAIMES,10,Risco remoto de envolvimento com atividades ilIcitas
7733100,ALUGUEL DE MAQUINAS E EQUIPAMENTOS PARA ESCRITORIO,10,Risco remoto de envolvimento com atividades ilIcitas
7739000,ALUGUEL DE MAQUINA  EQUIPAMENTO NAO ESPECIFICADOS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
7739001,"ALUGUEL MAQ EQUIP P/EXTRACAO DE MINERIO E PETROLEO, SEM OPERADOR",10,Risco remoto de envolvimento com atividades ilIcitas
7739002,ALUGUEL EQUIPAMENTO CIENTIFICO MEDICO HOSPITALAR SEM OPERADOR,10,Risco remoto de envolvimento com atividades ilIcitas
7739003,ALUGUEL PALCO COBERTURA OUTR ESTRUTURA USO TEMPORARIO EX ANDAIME,10,Risco remoto de envolvimento com atividades ilIcitas
7739099,ALUGUEL OUTRA MAQ EQUIP COMAL INDAL NAO ESPECI ANTERIOR S/OPERAD,10,Risco remoto de envolvimento com atividades ilIcitas
7740300,GESTAO DE ATIVOS INTANGIVEIS NAO-FINANCEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
7810800,SELECAO E AGENCIAMENTO DE MAO-DE-OBRA,10,Risco remoto de envolvimento com atividades ilIcitas
7820500,LOCACAO DE MAO-DE-OBRA TEMPORARIA,10,Risco remoto de envolvimento com atividades ilIcitas
7830200,FORNECIMENTO E GESTAO DE RECURSOS HUMANOS PARA TERCEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
7911200,AGENCIAS DE VIAGENS,30,Risco de envolvimento em operaCOes de cAmbio irregulares
7912100,OPERADORES TURISTICOS,30,Risco de envolvimento em operaCOes de cAmbio irregulares
7990200,SERVICO RESERVA E OUTRO SERVICO DE TURISMO NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
8011100,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA,10,Risco remoto de envolvimento com atividades ilIcitas
8011101,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA,10,Risco remoto de envolvimento com atividades ilIcitas
8011102,SERVICOS DE ADESTRAMENTO DE CAES DE GUARDA,10,Risco remoto de envolvimento com atividades ilIcitas
8012900,ATIVIDADES DE TRANSPORTE DE VALORES,100,Alto risco de envolvimento com sonegaCAo fiscal e lavagem de dinheiro
8020000,ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANCA,10,Risco remoto de envolvimento com atividades ilIcitas
8020001,ATIVIDADES DE MONITORAMENTO DE SISTEMAS DE SEGURANCA ELETRONICO,10,Risco remoto de envolvimento com atividades ilIcitas
8030700,ATIVIDADES DE INVESTIGACAO PARTICULAR,50,Risco de envolvimento com atos ilIcitos
8111700,SERV COMBINADOS PARA APOIO A EDIFICIO EXC CONDOMINIOS PREDIAIS,10,Risco remoto de envolvimento com atividades ilIcitas
8112500,CONDOMINIOS PREDIAIS,10,Risco remoto de envolvimento com atividades ilIcitas
8121400,LIMPEZA EM PREDIOS E EM DOMICILIOS,10,Risco remoto de envolvimento com atividades ilIcitas
8122200,IMUNIZACAO E CONTROLE DE PRAGAS URBANAS,10,Risco remoto de envolvimento com atividades ilIcitas
8129000,ATIVIDADES DE LIMPEZA NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8130300,ATIVIDADES PAISAGISTICAS,10,Risco remoto de envolvimento com atividades ilIcitas
8211300,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,10,Risco remoto de envolvimento com atividades ilIcitas
8219900,FOTOCOPIA PREP DOCUMENTO OUTRO SERVICO ESPECIALIZ APOIO ADMINISTR,10,Risco remoto de envolvimento com atividades ilIcitas
8219901,FOTOCOPIAS,10,Risco remoto de envolvimento com atividades ilIcitas
8219999,PREPARACAO DOC SERVICO ESPECIALIZ APOIO ADM NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
8220200,ATIVIDADES DE TELEATENDIMENTO,10,Risco remoto de envolvimento com atividades ilIcitas
8230000,"ATIV DE ORGANIZACAO DE EVENTOS, EXCETO CULTURAIS E ESPORTIVOS",80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
8230001,"SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICAO E FESTA",80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
8230002,CASAS DE FESTAS E EVENTOS,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
8291100,ATIVIDADES DE COBRANCA E INFORMACOES CADASTRAIS,10,Risco remoto de envolvimento com atividades ilIcitas
8292000,ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO,10,Risco remoto de envolvimento com atividades ilIcitas
8299700,ATIV SERVICO PREST PRINCIPAL EMPRESA NAO ESPECI ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8299701,"MEDICAO DE CONSUMO DE ENERGIA ELETRICA, GAS E AGUA",10,Risco remoto de envolvimento com atividades ilIcitas
8299702,"EMISSAO DE VALES-ALIMENTACAO, VALES-TRANSPORTE E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
8299703,"SERVICOS DE GRAVACAO DE CARIMBOS, EXCETO CONFECCAO",10,Risco remoto de envolvimento com atividades ilIcitas
8299704,LEILOEIROS INDEPENDENTES,100,Melhores prAticas de mercado (crime organizado e lavagem de dinheiro)
8299705,SERVICOS DE LEVANTAMENTO DE FUNDOS SOB CONTRATO,10,Risco remoto de envolvimento com atividades ilIcitas
8299706,CASAS LOTERICAS,100,Diretriz Bacen
8299707,SALAS DE ACESSO A INTERNET,10,Risco remoto de envolvimento com atividades ilIcitas
8299799,OUTRA ATIVIDADE SERV PREST PRINCI A EMPRESA NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
8411600,ADMINISTRACAO PUBLICA EM GERAL,100,Alto risco de corrupCAo
8412400,REGULACAO ATIVIDADE SAUDE EDUCACAO SERV CULT OUTRO SERV SOCIAL,10,Risco remoto de envolvimento com atividades ilIcitas
8413200,REGULACAO DAS ATIVIDADES ECONOMICAS,10,Risco remoto de envolvimento com atividades ilIcitas
8421300,RELACOES EXTERIORES,10,Risco remoto de envolvimento com atividades ilIcitas
8422100,DEFESA,10,Risco remoto de envolvimento com atividades ilIcitas
8423000,JUSTICA,10,Risco remoto de envolvimento com atividades ilIcitas
8424800,SEGURANCA E ORDEM PUBLICA,10,Risco remoto de envolvimento com atividades ilIcitas
8425600,DEFESA CIVIL,10,Risco remoto de envolvimento com atividades ilIcitas
8430200,SEGURIDADE SOCIAL OBRIGATORIA,10,Risco remoto de envolvimento com atividades ilIcitas
8511200,EDUCACAO INFANTIL - CRECHE,10,Risco remoto de envolvimento com atividades ilIcitas
8512100,EDUCACAO INFANTIL - PRE-ESCOLA,10,Risco remoto de envolvimento com atividades ilIcitas
8513900,ENSINO FUNDAMENTAL,10,Risco remoto de envolvimento com atividades ilIcitas
8520100,ENSINO MEDIO,10,Risco remoto de envolvimento com atividades ilIcitas
8531700,EDUCACAO SUPERIOR - GRADUACAO,10,Risco remoto de envolvimento com atividades ilIcitas
8532500,EDUCACAO SUPERIOR - GRADUACAO E POS-GRADUACAO,10,Risco remoto de envolvimento com atividades ilIcitas
8533300,EDUCACAO SUPERIOR - POS-GRADUACAO E EXTENSAO,10,Risco remoto de envolvimento com atividades ilIcitas
8541400,EDUCACAO PROFISSIONAL DE NIVEL TECNICO,10,Risco remoto de envolvimento com atividades ilIcitas
8542200,EDUCACAO PROFISSIONAL DE NIVEL TECNOLOGICO,10,Risco remoto de envolvimento com atividades ilIcitas
8550300,ATIVIDADES DE APOIO A EDUCACAO,10,Risco remoto de envolvimento com atividades ilIcitas
8550301,ADMINISTRACAO DE CAIXAS ESCOLARES,10,Risco remoto de envolvimento com atividades ilIcitas
8550302,"ATIVIDADES DE APOIO A EDUCACAO, EXCETO CAIXAS ESCOLARES",10,Risco remoto de envolvimento com atividades ilIcitas
8591100,ENSINO DE ESPORTES,10,Risco remoto de envolvimento com atividades ilIcitas
8592900,ENSINO DE ARTE E CULTURA,10,Risco remoto de envolvimento com atividades ilIcitas
8592901,ENSINO DE DANCA,10,Risco remoto de envolvimento com atividades ilIcitas
8592902,"ENSINO DE ARTES CENICAS, EXCETO DANCA",10,Risco remoto de envolvimento com atividades ilIcitas
8592903,ENSINO DE MUSICA,10,Risco remoto de envolvimento com atividades ilIcitas
8592999,ENSINO DE ARTE E CULTURA NAO ESPECIFICADO ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8593700,ENSINO DE IDIOMAS,10,Risco remoto de envolvimento com atividades ilIcitas
8599600,ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8599601,FORMACAO DE CONDUTORES,10,Risco remoto de envolvimento com atividades ilIcitas
8599602,CURSOS DE PILOTAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
8599603,TREINAMENTO EM INFORMATICA,10,Risco remoto de envolvimento com atividades ilIcitas
8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,10,Risco remoto de envolvimento com atividades ilIcitas
8599605,CURSOS PREPARATORIOS PARA CONCURSOS,10,Risco remoto de envolvimento com atividades ilIcitas
8599699,OUTRAS ATIVIDADES DE ENSINO NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8610100,ATIVIDADES DE ATENDIMENTO HOSPITALAR,10,Risco remoto de envolvimento com atividades ilIcitas
8610101,ATIV ATEND HOSPITALAR EX PRONTO-SOCORRO E UNID P/ATEND URGENCIA,10,Risco remoto de envolvimento com atividades ilIcitas
8610102,ATIV ATEND PRONTO-SOCORRO UNIDADE HOSPIT P/ATEND A URGENCIAS,10,Risco remoto de envolvimento com atividades ilIcitas
8621600,SERVICOS MOVEIS DE ATENDIMENTO A URGENCIAS,10,Risco remoto de envolvimento com atividades ilIcitas
8621601,UTI MOVEL,10,Risco remoto de envolvimento com atividades ilIcitas
8621602,"SERVICOS MOVEIS DE ATENDIMENTO A URGENCIAS, EXCETO POR UTI MOVEL",10,Risco remoto de envolvimento com atividades ilIcitas
8622400,SERVI REMOCAO PACIENTE EXC SERVICO MOVEL ATENDIMENTO A URGENCIAS,10,Risco remoto de envolvimento com atividades ilIcitas
8630500,ATIV ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,10,Risco remoto de envolvimento com atividades ilIcitas
8630501,ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE PRO,10,Risco remoto de envolvimento com atividades ilIcitas
8630502,ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXA,10,Risco remoto de envolvimento com atividades ilIcitas
8630503,ATIVIDADE MEDICA AMBULATORIAL RESTRITA A CONSULTAS,10,Risco remoto de envolvimento com atividades ilIcitas
8630504,ATIVI ODONTO COM RECURSO P/REALIZ DE PROCEDIMENTOS CIRURGICOS,10,Risco remoto de envolvimento com atividades ilIcitas
8630505,ATIVI ODONTO SEM RECURSO P/REALIZ DE PROCEDIMENTOS CIRURGICOS,10,Risco remoto de envolvimento com atividades ilIcitas
8630506,SERVICOS DE VACINACAO E IMUNIZACAO HUMANA,10,Risco remoto de envolvimento com atividades ilIcitas
8630507,ATIVIDADES DE REPRODUCAO HUMANA ASSISTIDA,10,Risco remoto de envolvimento com atividades ilIcitas
8630599,ATIVIDADE DE ATENCAO AMBULATORIAL NAO ESPECIFICADA ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8640200,ATIVIDADE DE SERVICO DE COMPLEMENTACAO DIAGNOSTICA E TERAPEUTICA,10,Risco remoto de envolvimento com atividades ilIcitas
8640201,LABORATORIOS DE ANATOMIA PATOLOGICA E CITOLOGICA,10,Risco remoto de envolvimento com atividades ilIcitas
8640202,LABORATORIOS CLINICOS,10,Risco remoto de envolvimento com atividades ilIcitas
8640203,SERVICOS DE DIALISE E NEFROLOGIA,10,Risco remoto de envolvimento com atividades ilIcitas
8640204,SERVICOS DE TOMOGRAFIA,10,Risco remoto de envolvimento com atividades ilIcitas
8640205,SERV DIAGNOSTICO P/IMAGEM C/USO RADIACAO IONIZANTE EX TOMOGRAFIA,10,Risco remoto de envolvimento com atividades ilIcitas
8640206,SERVICOS DE RESSONANCIA MAGNETICA,10,Risco remoto de envolvimento com atividades ilIcitas
8640207,SERVI DIAG P/IMAGEM S/USO RADIACAO IONIZANTE EX RESSONAN MAGNT,10,Risco remoto de envolvimento com atividades ilIcitas
8640208,SERVI DIAGNOSTICO P/REGISTRO GRAF - ECG EEG OUTRO EXAME ANALOGO,10,Risco remoto de envolvimento com atividades ilIcitas
8640209,SERV DIAGNOSTICO P/METODO OPTICO - ENDOSCOPIA OUTRO EXAME ANLOGO,10,Risco remoto de envolvimento com atividades ilIcitas
8640210,SERVICOS DE QUIMIOTERAPIA,10,Risco remoto de envolvimento com atividades ilIcitas
8640211,SERVICOS DE RADIOTERAPIA,10,Risco remoto de envolvimento com atividades ilIcitas
8640212,SERVICOS DE HEMOTERAPIA,10,Risco remoto de envolvimento com atividades ilIcitas
8640213,SERVICOS DE LITOTRIPSIA,10,Risco remoto de envolvimento com atividades ilIcitas
8640214,SERVICOS DE BANCOS DE CELULAS E TECIDOS HUMANOS,10,Risco remoto de envolvimento com atividades ilIcitas
8640299,ATIVI SERV COMPLEM DIAGNOSTICA TERAPEUTICA NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
8650000,"ATIVI PROFISSIONAIS DA AREA DE SAUDE, EX MEDICOS E ODONTOLOGOS",10,Risco remoto de envolvimento com atividades ilIcitas
8650001,ATIVIDADES DE ENFERMAGEM,10,Risco remoto de envolvimento com atividades ilIcitas
8650002,ATIVIDADES DE PROFISSIONAIS DA NUTRICAO,10,Risco remoto de envolvimento com atividades ilIcitas
8650003,ATIVIDADES DE PSICOLOGIA E PSICANALISE,10,Risco remoto de envolvimento com atividades ilIcitas
8650004,ATIVIDADES DE FISIOTERAPIA,10,Risco remoto de envolvimento com atividades ilIcitas
8650005,ATIVIDADES DE TERAPIA OCUPACIONAL,10,Risco remoto de envolvimento com atividades ilIcitas
8650006,ATIVIDADES DE FONOAUDIOLOGIA,10,Risco remoto de envolvimento com atividades ilIcitas
8650007,ATIVIDADES DE TERAPIA DE NUTRICAO ENTERAL E PARENTERAL,10,Risco remoto de envolvimento com atividades ilIcitas
8650099,ATIVI PROFISSIONAIS AREA DE SAUDE NAO ESPECIFICADA ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8660700,ATIVIDADES DE APOIO A GESTAO DE SAUDE,10,Risco remoto de envolvimento com atividades ilIcitas
8690900,ATIVI ATENCAO A SAUDE HUMANA NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8690901,ATIVI DE PRATICAS INTEGRATIVAS E COMPLEMENTARES EM SAUDE HUMANA,10,Risco remoto de envolvimento com atividades ilIcitas
8690902,ATIVIDADES DE BANCOS DE LEITE HUMANO,10,Risco remoto de envolvimento com atividades ilIcitas
8690904,ATIVIDADES DE PODOLOGIA,10,Risco remoto de envolvimento com atividades ilIcitas
8690999,OUTRA ATIV ATENCAO A SAUDE HUMANA NAO ESPECIFICADA ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8711500,ATV ASSIST IDOSO DEF FIS IMUNODEPRI CONVAL PREST RESID COL PART,10,Risco remoto de envolvimento com atividades ilIcitas
8711501,CLINICAS E RESIDENCIAS GERIATRICAS,10,Risco remoto de envolvimento com atividades ilIcitas
8711502,INSTITUICOES DE LONGA PERMANENCIA PARA IDOSOS,10,Risco remoto de envolvimento com atividades ilIcitas
8711503,ATIVI ASSISTENCIA A DEF FISICO IMUNODEPRIMIDO E CONVALESCENTE,10,Risco remoto de envolvimento com atividades ilIcitas
8711504,CENTROS DE APOIO A PACIENTES COM CANCER E COM AIDS,10,Risco remoto de envolvimento com atividades ilIcitas
8711505,CONDOMINIOS RESIDENCIAIS PARA IDOSOS,10,Risco remoto de envolvimento com atividades ilIcitas
8712300,ATIVI FORNECI INFRA-ESTRUTURA APOIO ASSIST PACIENTE NO DOMICILIO,10,Risco remoto de envolvimento com atividades ilIcitas
8720400,ATV ASSIS PSCOSSOCAL SAUD PORT DSTBIOS PSIQUI DEF MNTAL DEP QUIM,10,Risco remoto de envolvimento com atividades ilIcitas
8720401,ATIVIDADES DE CENTROS DE ASSISTENCIA PSICOSSOCIAL,10,Risco remoto de envolvimento com atividades ilIcitas
8720499,ATV ASSTC SUDE PORT DSTBIO PSIQUI DEF MNTAL DEP QUIM NAO ESP ANT,10,Risco remoto de envolvimento com atividades ilIcitas
8730100,ATIVI ASSISTENCIA SOCIAL PREST RESIDENCIA COLETIVA E PARTICULAR,10,Risco remoto de envolvimento com atividades ilIcitas
8730101,ORFANATOS,10,Risco remoto de envolvimento com atividades ilIcitas
8730102,ALBERGUES ASSISTENCIAIS,10,Risco remoto de envolvimento com atividades ilIcitas
8730199,ATIVI ASSISTENCIA SOCIAL PREST RES COL PART NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
8800600,SERVICOS DE ASSISTENCIA SOCIAL SEM ALOJAMENTO,10,Risco remoto de envolvimento com atividades ilIcitas
8592901,ENSINO DE DANCA,10,Risco remoto de envolvimento com atividades ilIcitas
9001900,"ARTES CENICAS, ESPETACULOS E ATIVIDADES COMPLEMENTARES",10,Risco remoto de envolvimento com atividades ilIcitas
9001901,PRODUCAO TEATRAL,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9001902,PRODUCAO MUSICAL,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9001903,PRODUCAO DE ESPETACULOS DE DANCA,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9001904,"PRODUCAO DE ESPETACULOS CIRCENSES, DE MARIONETES E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
9001905,"PRODUCAO DE ESPETACULOS DE RODEIOS, VAQUEJADAS E SIMILARES",80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9001906,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO,10,Risco remoto de envolvimento com atividades ilIcitas
9001999,ARTE CENICA ESPETAC ATIVI COMPLEMENTARES NAO ESPECI ANTERIOR,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9002700,CRIACAO ARTISTICA,10,Risco remoto de envolvimento com atividades ilIcitas
9002701,"ATIVI ARTISTA PLASTICO, JORNALISTAS INDEPENDENTES E ESCRITORES",10,Risco remoto de envolvimento com atividades ilIcitas
9002702,RESTAURACAO DE OBRAS DE ARTE,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
9003500,GESTAO ESPACO P/ARTE CENICA ESPETACULO OUTRA ATIVIDADE ARTISTICA,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9101500,ATIVIDADES DE BIBLIOTECAS E ARQUIVOS,10,Risco remoto de envolvimento com atividades ilIcitas
9102300,ATV MUSEUS EXPLOR REST ART CONSERV LUGAR PRED HIST ATRCAO SIMIL,10,Risco remoto de envolvimento com atividades ilIcitas
9102301,ATIVI MUSEUS E EXPLORACAO LUGAR PRED HISTORICO ATRACAO SIMILAR,10,Risco remoto de envolvimento com atividades ilIcitas
9102302,RESTAURACAO E CONSERVACAO DE LUGARES E PREDIOS HISTORICOS,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9103100,ATIVI JARDIM BOTANICO ZOO PQ NAC RESERVA ECO AREA PROT AMBIENTAL,10,Risco remoto de envolvimento com atividades ilIcitas
9200301,CASAS DE BINGO,100,Diretriz Bacen
9311500,GESTAO DE INSTALACOES DE ESPORTES,10,Risco remoto de envolvimento com atividades ilIcitas
9312300,"CLUBES SOCIAIS, ESPORTIVOS E SIMILARES",100,"Melhores prAticas de mercado (crime organizado, sonegaCAo fiscal e lavagem de dinheiro)"
9313100,ATIVIDADES DE CONDICIONAMENTO FISICO,10,Risco remoto de envolvimento com atividades ilIcitas
9319100,ATIVIDADES ESPORTIVAS NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
9319101,PRODUCAO E PROMOCAO DE EVENTOS ESPORTIVOS,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9319199,OUTRAS ATIVIDADES ESPORTIVAS NAO ESPECIFICADAS ANTERIORMENTE,80,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9321200,PARQUES DE DIVERSAO E PARQUES TEMATICOS,10,Risco remoto de envolvimento com atividades ilIcitas
9329800,ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
9329801,"DISCOTECAS, DANCETERIAS, SALOES DE DANCA E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
9329802,EXPLORACAO DE BOLICHES,10,Risco remoto de envolvimento com atividades ilIcitas
9329803,"EXPLORACAO DE JOGOS DE SINUCA, BILHAR E SIMILARES",10,Risco remoto de envolvimento com atividades ilIcitas
9329804,EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS,100,Diretriz Bacen
9329899,OUTRA ATIV DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
9411100,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS PATRONAIS E EMPRESARIAIS,100,Alto risco de corrupCAo
9412000,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS PROFISSIONAIS,10,Risco remoto de envolvimento com atividades ilIcitas
9412099,OUTRAS ATIVIDADES ASSOCIATIVAS PROFISSIONAIS,70,Risco de corrupCAo
9420100,ATIVIDADES DE ORGANIZACOES SINDICAIS,100,Alto risco de corrupCAo
9430800,ATIVIDADES DE ASSOCIACOES DE DEFESA DE DIREITOS SOCIAIS,70,Risco de corrupCAo
9491000,ATIVIDADES DE ORGANIZACOES RELIGIOSAS,100,Diretriz Bacen
9492800,ATIVIDADES DE ORGANIZACOES POLITICAS,100,Alto risco de corrupCAo
9493600,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS LIGADAS A CULTURA E ARTE,70,"Risco de envolvimento com crime organizado, corrupCAo em contratos pUblicos e lavagem de dinheiro"
9499500,ATIVIDADES ASSOCIATIVAS NAO ESPECIFICADAS ANTERIORMENTE,10,Risco remoto de envolvimento com atividades ilIcitas
9511800,REPARACAO MANUTENCAO DE COMPUTADORE E DE EQUIPAMENTO PERIFERICO,10,Risco remoto de envolvimento com atividades ilIcitas
9512600,REPARACAO E MANUTENCAO DE EQUIPAMENTOS DE COMUNICACAO,10,Risco remoto de envolvimento com atividades ilIcitas
9521500,REPARACAO E MANUTENCAO DE EQUIPAMENTOS ELETROELETRONICOS DE USO P,10,Risco remoto de envolvimento com atividades ilIcitas
9529100,REPARACAO E MANUTENCAO DE OBJETOS E EQUIPAMENTOS PESSOAIS E DOMES,10,Risco remoto de envolvimento com atividades ilIcitas
9529101,"REPARACAO DE CALCADOS, BOLSAS E ARTIGOS DE VIAGEM",10,Risco remoto de envolvimento com atividades ilIcitas
9529102,CHAVEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
9529103,REPARACAO DE RELOGIOS,10,Risco remoto de envolvimento com atividades ilIcitas
9529104,"REPARACAO DE BICICLETAS, TRICICLOS E OUTROS VEICULOS NAO-MOTORIZA",10,Risco remoto de envolvimento com atividades ilIcitas
9529105,REPARACAO DE ARTIGOS DO MOBILIARIO,10,Risco remoto de envolvimento com atividades ilIcitas
9529106,REPARACAO DE JOIAS,80,Risco de envolvimento com crime organizado e lavagem de dinheiro
9529199,REPRACAO MANUT OUTROS OBJ EQUIP PESS DOMEST NAO ESPECI ANTERIOR,10,Risco remoto de envolvimento com atividades ilIcitas
9601700,"LAVANDERIAS, TINTURARIAS E TOALHEIROS",10,Risco remoto de envolvimento com atividades ilIcitas
9601701,LAVANDERIAS,10,Risco remoto de envolvimento com atividades ilIcitas
9601702,TINTURARIAS,10,Risco remoto de envolvimento com atividades ilIcitas
9601703,TOALHEIROS,10,Risco remoto de envolvimento com atividades ilIcitas
9602500,CABELEIREIROS E OUTRAS ATIVIDADES DE TRATAMENTO DE BELEZA,10,Risco remoto de envolvimento com atividades ilIcitas
9602501,CABELEIREIROS,10,Risco remoto de envolvimento com atividades ilIcitas
9602502,OUTRAS ATIVIDADES DE TRATAMENTO DE BELEZA,10,Risco remoto de envolvimento com atividades ilIcitas
9603300,ATIVIDADES FUNERARIAS E SERVICOS RELACIONADOS,40,Risco de envolvimento em fraudes contra o seguro
9603301,GESTAO E MANUTENCAO DE CEMITERIOS,10,Risco remoto de envolvimento com atividades ilIcitas
9603302,SERVICOS DE CREMACAO,10,Risco remoto de envolvimento com atividades ilIcitas
9603303,SERVICOS DE SEPULTAMENTO,10,Risco remoto de envolvimento com atividades ilIcitas
9603304,SERVICOS DE FUNERARIAS,40,Risco de envolvimento em fraudes contra o seguro
9603305,SERVICOS DE SOMATOCONSERVACAO,10,Risco remoto de envolvimento com atividades ilIcitas
9603399,ATIV FUNERARIA SERV RELACIONADO NAO ESPECIFICADOS ANTERIORMENTE,40,Risco de envolvimento em fraudes contra o seguro
